Mã khách hàng,Tài khoản,Trạng thái xác minh,Pause date,Mã đơn vị tiền tệ,Spend (last 7 days),Spend(last 7 days) (Converted currency),Hồ sơ thanh toán,Người quản lý trực tiếp,Mã khách hàng của người quản lý trực tiếp,Ad disclosure name,Ad disclosure country,Verification type
316-532-5837,Account_18_09:01,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,86","US$0,86", --,PHUC XDT 60%,489-739-6170, --, --, --
341-771-2496,Account_64_14:50 thien,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,11","US$0,11", --,PHUC XDT 60%,489-739-6170, --, --, --
447-841-9641,US_USD,Chưa bắt đầu – việc cần làm,"14 thg 12, 2024",USD,"0,00","US$0,00", --,MCC_US_USD 7,151-719-9666, --, --, --
260-929-6497,Account_3_12:28,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,CAFE 1,290-302-7290, --, --, --
827-908-2154,B 33,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,12","US$1,12", --,HAM 1,690-343-2156, --, --, --
162-125-1309,Account_6_17:02,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,I LOVE GOOGLE 1,345-512-8193, --, --, --
706-159-3945,Heo 15,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,31","US$0,31", --,OK 2,239-832-3954, --, --, --
575-827-7743,Account_41_16:18,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 2,126-326-9686, --, --, --
794-580-5948,Trường Ham_020,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,02","US$1,02", --,HAM 3,733-726-6588, --, --, --
213-987-3464,Trường Ham_017,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,00","US$1,00", --,HAM 3,733-726-6588, --, --, --
457-249-3196,Account_56_11:18,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,DOGS 1,952-559-9586, --, --, --
970-018-7247,Account_12_15:25,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,OK 10,804-513-8546, --, --, --
227-078-6784,14/11 Russia 45,Chưa bắt đầu – việc cần làm,"13 thg 11, 2024",USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 03,392-194-2982, --, --, --
162-881-9748,XuânManh_67 limit 15/11,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,27","US$1,27", --,TOM 2,308-484-1049, --, --, --
450-226-4533,Account_49_14:16,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 2,126-326-9686, --, --, --
188-044-9847,Account_78_15:57,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,OK 5,383-127-7729, --, --, --
640-462-8099,Xuan_Van 15,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,TOM 2,308-484-1049, --, --, --
989-361-5154,Xuân - T11 - 44,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,06","US$0,06", --,CATS 3,672-444-7933, --, --, --
728-553-2043,Account_34_17:32,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,I LOVE GOOGLE 1,345-512-8193, --, --, --
975-928-7854,Xuan_Lanh 19,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,TOM 2,308-484-1049, --, --, --
216-488-3462,Account_2_09:27,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 9 A.Tùng Mừng Em Chở Về,727-844-1244, --, --, --
861-555-1991,Account_20_14:23,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,BLUM 3,191-861-1701, --, --, --
736-162-2160,XCK-05,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"236,82","US$236,82", --,BLUM 2,601-828-1074, --, --, --
867-036-1009,Account_46_13:04,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,01","US$0,01", --,OK,169-880-2531, --, --, --
293-298-4246,us28_xuan55%_da12_2$,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,99","US$0,99", --,MCC_US_USD XTD 55% T11 02,636-579-6691, --, --, --
406-920-5576,Account_3_09:30,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC 50TK DAVILA,993-528-5558, --, --, --
451-277-9780,AOE 0156,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC KITABAKA,604-575-0835, --, --, --
647-369-2609,Tu 06 (-5) 2$ ok,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"884,70","US$884,70", --,MEME,977-828-5088, --, --, --
646-640-5041,US_USD XTD 60 T11 10,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 01,472-472-2611, --, --, --
193-648-0711,X_290,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,HAM 4,872-539-0376, --, --, --
862-562-8431,Account_8_13:25,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 4,573-212-4458, --, --, --
167-167-8898,Account_2_11:59 KT,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,21","US$0,21", --,LI 3,468-916-0549, --, --, --
581-544-1556,Account_44_16:19,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 2,126-326-9686, --, --, --
747-128-4642,CKTHU_31,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MAICO 2,363-948-0209, --, --, --
539-450-5531,Trường Ham_014,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,75","US$0,75", --,HAM 3,733-726-6588, --, --, --
982-669-9280,Account_40_10:41,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC 8386 Nga 60% XTĐ,879-624-9825, --, --, --
166-787-3396,Account_17_14:20,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,CAFE 1,290-302-7290, --, --, --
727-396-8962,X_305,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,HAM 4,872-539-0376, --, --, --
805-110-4025,JP_USD_ Sung 01,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 02,636-579-6691, --, --, --
487-361-4639,Account_12_15:14,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,OK 10,804-513-8546, --, --, --
647-128-5799,Account_15_14:19,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,CAFE 1,290-302-7290, --, --, --
985-545-6139,Xuân - T11 - 9,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,04","US$0,04", --,CATS 3,672-444-7933, --, --, --
895-011-7186,Account_2_10:55,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,CAFE 3,227-345-1768, --, --, --
137-886-0705,Account_14_22:17,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,Tôi Yêu GG 4 Phúc 60% XTĐ,407-989-0100, --, --, --
786-456-5548,US_USD Viên33,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,56","US$0,56", --,RAP 1,911-647-3535, --, --, --
896-410-4096,Account_34_16:49,Chưa bắt đầu – việc cần làm,"15 thg 11, 2024",USD,"0,00","US$0,00", --,MAICO 1,971-980-0129, --, --, --
533-060-5494,CK55 SOI 17,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,04","US$0,04", --,MCC_US_USD XTD 55% T11 02,636-579-6691, --, --, --
160-611-0644,Account_7_14:26,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 6 Sher Lẻ,611-301-4793, --, --, --
925-543-4705,11/12 광고 생성 완료,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCCMRBEO3,414-443-8890, --, --, --
447-204-7507,Account_29_13:55,Chưa bắt đầu – việc cần làm,"15 thg 11, 2024",USD,"0,00","US$0,00", --,ANTAY 1,252-804-6637, --, --, --
167-693-6050,Chú Thỏ Nhỏ,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC tabo,485-580-8990, --, --, --
549-909-4333,Account_12_08:57,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,CATS,980-219-3341, --, --, --
163-321-8201,Account_40_15:38,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,46","US$1,46", --,OK 9,588-173-4213, --, --, --
376-491-4142,Account_79_11:34,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,DOGS,238-859-3642, --, --, --
764-395-6315,Account_7_10:40,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,CAFE 3,227-345-1768, --, --, --
885-039-4019,AOE 0156,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"3,37","US$3,37", --,MCC KITABAKA,604-575-0835, --, --, --
798-859-7950,JP_USD_ Sung 29,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 03,392-194-2982, --, --, --
869-672-7139,Account_21_15:29,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,CAFE 1,290-302-7290, --, --, --
736-259-4339,Xuân - T11 - 41,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,06","US$0,06", --,CATS 3,672-444-7933, --, --, --
530-263-5456,Account_2_08:51,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,91","US$0,91", --,PHUC XDT 60%,489-739-6170, --, --, --
443-263-4494,Quan 73 (-5),Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,03","US$1,03", --,OK 8,188-599-3543, --, --, --
534-998-0060,X_233,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,73","US$1,73", --,HAM 4,872-539-0376, --, --, --
360-002-2750,7,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,EN,400-363-4488, --, --, --
663-311-2178,Account_13/11 Uyên 25z,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,01","US$0,01", --,CATS 1,910-147-0878, --, --, --
839-246-7862,p19,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,DOGS,238-859-3642, --, --, --
401-388-1148,Trường Ham_031,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,00","US$1,00", --,HAM 3,733-726-6588, --, --, --
829-462-7578,Account_57_17:01,Chưa bắt đầu – việc cần làm,"15 thg 11, 2024",USD,"0,00","US$0,00", --,MAICO 1,971-980-0129, --, --, --
321-029-9570,Account_52_13:07,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,OK 9,588-173-4213, --, --, --
971-507-8250,60 DAT32,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 232 Hùng + Phúc 60% tín mới,189-877-5696, --, --, --
169-277-5582,14/11 Russia 34,Chưa bắt đầu – việc cần làm,"13 thg 11, 2024",USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 03,392-194-2982, --, --, --
767-523-9142,CK55 SOI 23 2$,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 03,392-194-2982, --, --, --
851-115-1386,Xuân Nguyệt 02,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,Tôi Yêu GG 7,948-882-5078, --, --, --
340-733-9109,Account_8_11:55,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 6 Sher Lẻ,611-301-4793, --, --, --
595-818-8425,Trường Ham_066,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,84","US$0,84", --,HAM 3,733-726-6588, --, --, --
158-396-3282,Account_28_15:32,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,CAFE 1,290-302-7290, --, --, --
754-497-6466,Account_20_12:09 KT,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,21","US$0,21", --,LI 3,468-916-0549, --, --, --
250-430-4827,Account_66_14:46,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,TOM 1,703-402-8666, --, --, --
256-942-7658,Account_17_09:38,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 767 LUKE,286-845-2545, --, --, --
154-763-3254,Account_6_09:22,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC 50 TK HOÀNG,187-719-3803, --, --, --
855-458-4572,cửa kính 1,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"49,22","US$49,22", --,LYLY 6 Sher Lẻ,611-301-4793, --, --, --
184-130-4468,Account_3_11:22,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 6 Sher Lẻ,611-301-4793, --, --, --
467-071-5547,AOE 0156,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC KITABAKA,604-575-0835, --, --, --
659-837-9437,Account_7_12:45,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 4,573-212-4458, --, --, --
177-212-0800,Xuan_Van 05 limit 15,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,23","US$1,23", --,TOM 2,308-484-1049, --, --, --
674-925-9331,Trường Ham_050,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,00","US$1,00", --,HAM 3,733-726-6588, --, --, --
631-884-7391,XCK-03,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"37,08","US$37,08", --,BLUM 2,601-828-1074, --, --, --
315-563-4298,Account_49_15:42,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,OK 9,588-173-4213, --, --, --
604-542-0788,Account_7_10:14,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 767 LUKE,286-845-2545, --, --, --
296-551-9180,Account_76_14:51,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,TOM,337-604-4931, --, --, --
807-360-1297,Trường lie_50,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 2,843-411-8468, --, --, --
344-011-5198,phuc 38,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 232 Hùng + Phúc 60% tín mới,189-877-5696, --, --, --
558-946-7364,Account_84_15:58,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,TOM,337-604-4931, --, --, --
994-853-0093,Tu 14 (-5) 2$ ok,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"2570,24","US$2.570,24", --,MEME,977-828-5088, --, --, --
449-226-8478,XCK-37,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,09","US$0,09", --,BLUM 2,601-828-1074, --, --, --
885-596-2298,Account_37_16:50,Chưa bắt đầu – việc cần làm,"15 thg 11, 2024",USD,"0,00","US$0,00", --,MAICO 1,971-980-0129, --, --, --
585-873-7617,Account_17_15:24,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,Tôi Yêu GG 3 Sáng 60% XTĐ,721-546-1311, --, --, --
430-008-2280,Chú Thỏ Nhỏ,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC tabo,485-580-8990, --, --, --
689-016-4929,Kính Vạn Bông 1,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC 50 TK,286-349-7958, --, --, --
124-434-3317,Xuan Nguyet-08,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,TOM 2,308-484-1049, --, --, --
222-190-7311,Account_35_08:53,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC 50 TK HOÀNG,187-719-3803, --, --, --
815-456-8390,Account_13_15:46,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,YES,390-291-6435, --, --, --
973-257-8435,xuan_thach_1511_02,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,TOM 2,308-484-1049, --, --, --
202-936-9307,XCK-39,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,21","US$0,21", --,BLUM 2,601-828-1074, --, --, --
593-321-8148,Account_58_17:02,Chưa bắt đầu – việc cần làm,"15 thg 11, 2024",USD,"0,00","US$0,00", --,MAICO 1,971-980-0129, --, --, --
469-220-2805,US_USD,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCCmrbeo1,401-832-6891, --, --, --
732-217-6990,us28_xuan55%_da25_2$,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,02","US$1,02", --,MCC_US_USD XTD 55% T11 03,392-194-2982, --, --, --
427-362-8196,US_USD,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,EN,400-363-4488, --, --, --
278-332-6198,Account_61_09:07,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC 50TK DAVILA,993-528-5558, --, --, --
835-699-3694,Account_14_14:56,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 2,973-518-3905, --, --, --
658-316-8790,Account_31_16:47,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,YES,390-291-6435, --, --, --
624-718-8827,Account_36_16:15,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,AIRDROP MCBEO4,621-456-3105, --, --, --
704-735-3586,Account_100_10:05,Chưa bắt đầu – việc cần làm,"15 thg 11, 2024",USD,"0,00","US$0,00", --,MAICO 4,512-612-2347, --, --, --
142-368-2180,US_USD Van 46 d,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,46","US$0,46", --,MCC_US_USD 1,105-318-6986, --, --, --
140-967-1625,Account_13/11 Uyên 29z phá,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,50","US$0,50", --,CATS 1,910-147-0878, --, --, --
779-699-1466,Account_21_15:00,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 2,973-518-3905, --, --, --
603-412-9123,Account_4_13:59,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 6 Sher Lẻ,611-301-4793, --, --, --
952-638-4521,Account_5_14:50,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 2,973-518-3905, --, --, --
660-437-7068,Account_14_15:15,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,OK 5,383-127-7729, --, --, --
447-417-6280,Account_96_16:04,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,OK 9,588-173-4213, --, --, --
383-061-0066,Account_4_14:23,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"13,47","US$13,47", --,LYLY 6 Sher Lẻ,611-301-4793, --, --, --
877-942-0137,X_248,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,70","US$1,70", --,HAM 4,872-539-0376, --, --, --
872-831-8264,1104-33,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,07","US$0,07", --,CAFE 2,912-637-8737, --, --, --
165-074-2031,Account_5_11:10,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,CAFE 3,227-345-1768, --, --, --
571-008-2952,Account_16_15:16,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,CAFE 1,290-302-7290, --, --, --
736-561-3015,Account_92_11:42,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,DOGS,238-859-3642, --, --, --
679-577-7393,BIDYU34,Chưa bắt đầu – việc cần làm,"14 thg 11, 2024",USD,"0,00","US$0,00", --,MCC 50 TK 5623,977-966-3917, --, --, --
220-356-4503,Account_8_14:43,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LYLY 6 Sher Lẻ,611-301-4793, --, --, --
320-586-4235,B 21,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,06","US$1,06", --,HAM 1,690-343-2156, --, --, --
627-619-6296,Account_76_13:20,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,03","US$0,03", --,OK,169-880-2531, --, --, --
949-134-5368,B 35,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,06","US$1,06", --,HAM 1,690-343-2156, --, --, --
345-471-2088,CORE I9,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC 48 TK 335,833-832-2725, --, --, --
535-148-0886,Account_61_17:04,Chưa bắt đầu – việc cần làm,"15 thg 11, 2024",USD,"0,00","US$0,00", --,MAICO 1,971-980-0129, --, --, --
301-739-2746,Account_17_10:59,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"1,27","US$1,27", --,LYLY 1,606-596-8084, --, --, --
151-216-3811,Account_18_19:53,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,Tôi Yêu GG 3 Sáng 60% XTĐ,721-546-1311, --, --, --
576-159-9044,Bơ 26,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC_US_USD 5,149-505-5143, --, --, --
205-200-4647,Account_6_12:42,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,OK 9,588-173-4213, --, --, --
841-779-0888,Account_23_15:01,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,LIE 2,973-518-3905, --, --, --
481-850-3944,Account_5_15:38,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,YES,390-291-6435, --, --, --
278-902-4043,Account_2_17:45,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,Tôi Yêu GG 3 Sáng 60% XTĐ,721-546-1311, --, --, --
475-311-4427,Account_2_10:46,Chưa bắt đầu – việc cần làm,"14 thg 11, 2024",USD,"0,00","US$0,00", --,CATS,980-219-3341, --, --, --
623-853-3776,US_USD XTD 60 T11 26,Chưa bắt đầu – việc cần làm,"15 thg 12, 2024",USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 01,472-472-2611, --, --, --
