Mã khách hàng,Tài khoản,Trạng thái xác minh,Pause date,Mã đơn vị tiền tệ,Spend (last 7 days),Spend(last 7 days) (Converted currency),Hồ sơ thanh toán,Người quản lý trực tiếp,Mã khách hàng của người quản lý trực tiếp,Ad disclosure name,Ad disclosure country,Verification type
182-581-1054,Account_11_11:15,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,CAFE 2,912-637-8737, --, --, --
369-805-7847,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,EN,400-363-4488, --, --, --
395-565-7207,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,EN,400-363-4488, --, --, --
667-491-1200,CSGO - 222,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC Hoàng,109-986-8652, --, --, --
994-332-9686,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_U,231-275-4200, --, --, --
227-536-3031,X_41,Chưa bắt đầu,Không có,USD,"0,60","US$0,60", --,MCC_US_USD 2,105-562-7839, --, --, --
984-645-4960,Account_2_11:32,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,ANTAY 1,252-804-6637, --, --, --
201-922-3833,Account_5_21:21,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,XTD Chinh 60%,571-049-5280, --, --, --
280-224-3990,9,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,394-514-8586, --, --, --
245-256-4609,X_58,Chưa bắt đầu,Không có,USD,"0,68","US$0,68", --,MCC_US_USD 2,105-562-7839, --, --, --
514-714-5272,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC MRBEO2,493-356-2599, --, --, --
916-459-0715,Xi-12,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,125-244-4190, --, --, --
733-751-3421,CSGO - 222,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC Hoàng,109-986-8652, --, --, --
842-158-4091,11/12 광고 생성 완료,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCMRBEO3,414-443-8890, --, --, --
862-403-1144,Xuân tóc đỏ - T11 - 46,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,130-716-7150, --, --, --
986-656-7176,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,RAP 5,675-416-9472, --, --, --
600-382-3205,US_USD XTD 60 T11 39,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 01,472-472-2611, --, --, --
445-810-5991,Account_27_11:25,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,CAFE 2,912-637-8737, --, --, --
584-690-1229,Dior-03,Chưa bắt đầu,Không có,USD,"0,43","US$0,43", --,MCC_US_USD 8,114-464-3790, --, --, --
204-957-5145,Quan 34 (-5),Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,XTD Chinh 60%,571-049-5280, --, --, --
556-613-3152,Xuân tóc đỏ - 23,Chưa bắt đầu,Không có,USD,"3,46","US$3,46", --,MCC_US_USD 7,113-723-7064, --, --, --
425-207-1899,US_USD,Chưa bắt đầu,Không có,USD,"0,67","US$0,67", --,MCC_US_USD 5 Hùng 60% XTĐ,112-636-5291, --, --, --
636-091-5933,Dinh 22,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 5,149-505-5143, --, --, --
293-081-6700,Account_20_15:28,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,OK 4,334-925-1345, --, --, --
142-317-4339,Account_7_10:04,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC 8386 Nga 60% XTĐ,879-624-9825, --, --, --
396-756-5468,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,EN,400-363-4488, --, --, --
856-203-4801,US_USD,Chưa bắt đầu,Không có,USD,"4,66","US$4,66", --,RAP 3,685-606-0190, --, --, --
151-593-9047,US_USD Van 56,Chưa bắt đầu,Không có,USD,"2,07","US$2,07", --,MCC_US_USD 1,105-318-6986, --, --, --
989-243-0190,Account_2_11:41,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,ANTAY 1,252-804-6637, --, --, --
552-413-2701,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC MRBEO2,493-356-2599, --, --, --
378-082-5552,Account_42_12:02,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,FREE,355-294-3884, --, --, --
512-926-7750,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC MRBEO2,493-356-2599, --, --, --
345-242-7270,Account_93_15:00,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,OK 4,334-925-1345, --, --, --
871-017-0274,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCMRBEO3,414-443-8890, --, --, --
784-116-7027,XN-46,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,132-562-2495, --, --, --
522-007-7692,Account_24_13:52,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,HIT 1,680-505-0931, --, --, --
936-455-1521,Xi-27,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,125-244-4190, --, --, --
628-470-8549,Dinh 14,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 5,149-505-5143, --, --, --
778-507-4693,XN-40,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,132-562-2495, --, --, --
817-351-4552,Account_43_12:42,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,CAFE 4,601-118-1698, --, --, --
875-529-4374,Xuân tóc đỏ - T11 - 58,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,130-716-7150, --, --, --
842-304-6144,11/12 광고 생성 완료,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCMRBEO3,414-443-8890, --, --, --
985-309-7562,Account_49_11:14,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,DOGS 1,952-559-9586, --, --, --
332-240-4801,US_USD 2$,Chưa bắt đầu,Không có,USD,"0,70","US$0,70", --,MCC_US_USD 3 Sáng 60% XTĐ,110-599-1119, --, --, --
673-116-0517,US_USD-11,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 8,445-996-7135, --, --, --
830-878-6609,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,RAP 2,261-652-8333, --, --, --
300-719-3366,US_USD 2$,Chưa bắt đầu,Không có,USD,"0,67","US$0,67", --,MCC_US_USD 3 Sáng 60% XTĐ,110-599-1119, --, --, --
710-996-1800,XuanHai-20,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,147-610-6142, --, --, --
844-915-3152,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,RAP 3,685-606-0190, --, --, --
710-481-2460,US_USD-47,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 8,445-996-7135, --, --, --
527-332-5362,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC MRBEO2,493-356-2599, --, --, --
569-760-9162,Account_1_10:33,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,CAFE 3,227-345-1768, --, --, --
468-638-7693,Account_10_19:08,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,Tôi Yêu GG 3 Sáng 60% XTĐ,721-546-1311, --, --, --
146-601-1735,Account_36_20:03,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,XTD Chinh 60%,571-049-5280, --, --, --
427-593-7597,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,EN,400-363-4488, --, --, --
468-531-4323,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,151-719-9666, --, --, --
995-633-5905,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,RAP 5,675-416-9472, --, --, --
688-506-3817,US_USD,Chưa bắt đầu,Không có,USD,"0,51","US$0,51", --,MCC_US_USD 10,117-344-8882, --, --, --
449-210-0144,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCmrbeo1,401-832-6891, --, --, --
892-416-3384,Account_55_21:50,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,XTD Chinh 60%,571-049-5280, --, --, --
258-609-3737,P46,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,381-205-7317, --, --, --
466-797-1121,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCmrbeo1,401-832-6891, --, --, --
969-893-6088,Xi-72,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,125-244-4190, --, --, --
675-919-8646,Xuan_Long 12,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,147-610-6142, --, --, --
880-117-6925,Xuân tóc đỏ - T11 - 63,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,130-716-7150, --, --, --
415-513-4760,14,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,EN,400-363-4488, --, --, --
764-459-2774,US_USD Viên10,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,RAP 1,911-647-3535, --, --, --
115-257-2542,US_USD Van 12,Chưa bắt đầu,Không có,USD,"0,26","US$0,26", --,MCC_US_USD 1,105-318-6986, --, --, --
644-385-7650,Dinh 29,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 5,149-505-5143, --, --, --
296-788-1539,Account_43_14:04,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,ANTAY 1,252-804-6637, --, --, --
811-285-8270,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,RAP 2,261-652-8333, --, --, --
807-841-9637,Account_12_13:44,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,ANTAY 1,252-804-6637, --, --, --
522-603-7503,CSGO - 222,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC Hoàng,109-986-8652, --, --, --
132-014-2160,US_USD Van 35 d,Chưa bắt đầu,Không có,USD,"0,19","US$0,19", --,MCC_US_USD 1,105-318-6986, --, --, --
882-426-7148,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCMRBEO3,414-443-8890, --, --, --
273-484-0133,suân18,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 9,166-768-3313, --, --, --
897-545-4397,Xuân tóc đỏ - T11 - 88,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,130-716-7150, --, --, --
960-610-1398,Xi-61,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,125-244-4190, --, --, --
284-765-1800,US_USD 11,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,394-514-8586, --, --, --
406-518-5403,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,151-719-9666, --, --, --
802-308-1972,Account_47_14:07,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,ANTAY 1,252-804-6637, --, --, --
708-288-8286,XuanHai-18,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,147-610-6142, --, --, --
774-060-9744,Account_MCC OK1 - 13/11 DA6,Chưa bắt đầu,Không có,USD,"0,04","US$0,04", --,OK 1,234-307-8968, --, --, --
820-905-4925,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,420-035-4378, --, --, --
951-921-3272,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,RAP 5,675-416-9472, --, --, --
277-171-2050,Xuan_Lanh 06,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 9,166-768-3313, --, --, --
132-026-7939,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 41tk,106-086-7019, --, --, --
806-678-8470,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,420-035-4378, --, --, --
257-348-8495,P37,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,381-205-7317, --, --, --
994-638-1462,Xi-96,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,125-244-4190, --, --, --
573-524-7099,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC MRBEO2,493-356-2599, --, --, --
294-789-1325,X-13,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 9,166-768-3313, --, --, --
323-568-8791,Account_41_12:40,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,CAFE 4,601-118-1698, --, --, --
774-073-8362,XN-38,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,132-562-2495, --, --, --
610-402-7739,US_USD XTD 60 T11 70,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 01,472-472-2611, --, --, --
236-207-7145,Account_39_13:29,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,CAFE 4,601-118-1698, --, --, --
413-019-3801,US_USD K,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,151-719-9666, --, --, --
637-254-5209,1104-07,Chưa bắt đầu,Không có,USD,"0,07","US$0,07", --,CAFE 2,912-637-8737, --, --, --
874-752-4496,Xuân - T11 - 25,Chưa bắt đầu,Không có,USD,"0,03","US$0,03", --,CATS 3,672-444-7933, --, --, --
557-286-3703,Bơ 7,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 5,149-505-5143, --, --, --
797-897-5450,Xuan Hung 08,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,Tôi Yêu GG 7,948-882-5078, --, --, --
598-651-3103,US_USD XTD 60 T11 58,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 01,472-472-2611, --, --, --
827-110-0444,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,420-035-4378, --, --, --
104-743-5235,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 41tk,106-086-7019, --, --, --
486-903-7454,EN 1,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC BALAU,729-195-3348, --, --, --
791-750-7754,Quan 26 (-5),Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,XTD Chinh 60%,571-049-5280, --, --, --
794-429-9449,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,420-035-4378, --, --, --
339-579-4943,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,394-514-8586, --, --, --
690-037-0925,US_USD,Chưa bắt đầu,Không có,USD,"0,49","US$0,49", --,MCC_US_USD 10,117-344-8882, --, --, --
313-596-4676,XTD-10,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 9,166-768-3313, --, --, --
841-262-2633,11/12 광고 생성 완료,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCMRBEO3,414-443-8890, --, --, --
672-436-6605,Xuan_Long 04,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,147-610-6142, --, --, --
132-416-0442,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 41tk,106-086-7019, --, --, --
999-277-1854,Account_3_22:10,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,XTD Chinh 60%,571-049-5280, --, --, --
972-659-2150,Account_15/11 DA17,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,TIM 3,732-120-1972, --, --, --
718-288-2874,US_USD-58,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 8,445-996-7135, --, --, --
510-484-4092,CORE I9,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC 48 TK 335,833-832-2725, --, --, --
670-954-4641,suan_thach_25,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,147-610-6142, --, --, --
900-323-8129,Account_18_12:27,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,ANTAY 1,252-804-6637, --, --, --
219-774-9391,P19,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,381-205-7317, --, --, --
973-644-7298,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,RAP 5,675-416-9472, --, --, --
475-317-6845,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCmrbeo1,401-832-6891, --, --, --
621-585-8715,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD XTD 55% T11 01,472-472-2611, --, --, --
744-439-5543,xuân_thach_1311_02,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,Tôi Yêu GG 7,948-882-5078, --, --, --
448-854-9039,Xuân_Lanh 05,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,Tôi Yêu GG 7,948-882-5078, --, --, --
778-582-9362,XN-41,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,132-562-2495, --, --, --
453-870-0482,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCmrbeo1,401-832-6891, --, --, --
290-814-1639,Account_46_15:42,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,OK 5,383-127-7729, --, --, --
834-263-9850,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,420-035-4378, --, --, --
458-973-4264,DAT42,Chưa bắt đầu,Không có,USD,"1,23","US$1,23", --,MCC_US_USD 5 Hùng 60% XTĐ,112-636-5291, --, --, --
948-645-4207,Xi-45,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,125-244-4190, --, --, --
157-165-3101,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD LUKE,169-032-1492, --, --, --
381-748-2798,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,111-997-4247, --, --, --
316-556-5101,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,394-514-8586, --, --, --
913-793-5197,Account_26_13:53,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,HIT 1,680-505-0931, --, --, --
309-922-4211,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,394-514-8586, --, --, --
284-231-9941,suân09,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 9,166-768-3313, --, --, --
408-636-8145,Account_6_13:41,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,FREE,355-294-3884, --, --, --
761-280-6831,Account_9_11:01,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,HIT 1,680-505-0931, --, --, --
817-413-8717,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,420-035-4378, --, --, --
818-869-2099,CKTHU_04,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MAICO 2,363-948-0209, --, --, --
414-343-6445,US_USD,Chưa bắt đầu,Không có,USD,"0,54","US$0,54", --,MCC_US_USD 5 Hùng 60% XTĐ,112-636-5291, --, --, --
953-407-7796,Aspire 0012,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC BALAU,729-195-3348, --, --, --
239-128-4162,X_52,Chưa bắt đầu,Không có,USD,"1,12","US$1,12", --,MCC_US_USD 2,105-562-7839, --, --, --
817-311-0741,XN-90,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,132-562-2495, --, --, --
870-404-0243,11/12 광고 생성 완료,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCMRBEO3,414-443-8890, --, --, --
698-419-6872,US_USD,Chưa bắt đầu,Không có,USD,"0,49","US$0,49", --,MCC_US_USD 10,117-344-8882, --, --, --
667-191-9946,US_USD-07,Chưa bắt đầu,Không có,USD,"0,99","US$0,99", --,MCC_US_USD 8,445-996-7135, --, --, --
675-574-5893,US_USD-15,Chưa bắt đầu,Không có,USD,"1,00","US$1,00", --,MCC_US_USD 8,445-996-7135, --, --, --
772-838-0896,CSGO - 222,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC Hoàng,109-986-8652, --, --, --
144-865-6239,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,374-402-1731, --, --, --
719-697-2866,XuanHinh05,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,147-610-6142, --, --, --
276-514-7942,1,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,394-514-8586, --, --, --
703-758-9231,US_USD-35,Chưa bắt đầu,Không có,USD,"1,00","US$1,00", --,MCC_US_USD 8,445-996-7135, --, --, --
335-986-4944,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3 Sáng 60% XTĐ,110-599-1119, --, --, --
711-033-2511,Account_9_14:24,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,HIT 1,680-505-0931, --, --, --
947-324-8445,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,RAP 5,675-416-9472, --, --, --
734-395-4584,XN-01,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 3,132-562-2495, --, --, --
911-026-6841,Xi-07,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,125-244-4190, --, --, --
130-061-3445,US_USD Van 34,Chưa bắt đầu,Không có,USD,"0,13","US$0,13", --,MCC_US_USD 1,105-318-6986, --, --, --
119-262-5796,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 41tk,106-086-7019, --, --, --
135-137-5811,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,374-402-1731, --, --, --
166-351-9394,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD LUKE,169-032-1492, --, --, --
501-281-4190,A 21,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 6,149-874-4321, --, --, --
990-777-6076,Xi-91,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,125-244-4190, --, --, --
324-755-9227,Account_1_09:48,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,LIE 767 LUKE,286-845-2545, --, --, --
444-469-9743,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCCmrbeo1,401-832-6891, --, --, --
265-988-1074,Xuan_Lanh 02,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 9,166-768-3313, --, --, --
330-039-0782,Account_55_09:38,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,TIM 3,732-120-1972, --, --, --
140-666-4300,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD LUKE,169-032-1492, --, --, --
453-727-1529,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 7,151-719-9666, --, --, --
737-153-5939,thuy 10,Chưa bắt đầu,Không có,USD,"36,54","US$36,54", --,RAP Phúc 60% XTĐ,571-560-5907, --, --, --
170-382-5149,Account_47_20:10,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,XTD Chinh 60%,571-049-5280, --, --, --
367-626-6068,Account_15_14:19,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,OK 1,234-307-8968, --, --, --
394-523-3696,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,EN,400-363-4488, --, --, --
410-158-8252,US_USD,Chưa bắt đầu,Không có,USD,"0,33","US$0,33", --,MCC_US_USD 5 Hùng 60% XTĐ,112-636-5291, --, --, --
726-418-5692,US_USD-72,Chưa bắt đầu,Không có,USD,"0,99","US$0,99", --,MCC_US_USD 8,445-996-7135, --, --, --
185-519-1135,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD LUKE,169-032-1492, --, --, --
874-241-9607,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 2,130-716-7150, --, --, --
406-398-6254,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,EN,400-363-4488, --, --, --
221-612-2460,X_35,Chưa bắt đầu,Không có,USD,"0,58","US$0,58", --,MCC_US_USD 2,105-562-7839, --, --, --
395-509-1678,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,EN,400-363-4488, --, --, --
975-658-5045,Xi-76,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,125-244-4190, --, --, --
460-260-1462,Account_13_09:10,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MAICO 1,971-980-0129, --, --, --
986-841-6021,Xi-84,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 1,125-244-4190, --, --, --
571-408-1376,US_USD,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC MRBEO2,493-356-2599, --, --, --
669-556-1513,suan_thach_23,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,MCC_US_USD 4,147-610-6142, --, --, --
705-135-1062,Account_1_11:40,Chưa bắt đầu,Không có,USD,"0,00","US$0,00", --,ANTAY 1,252-804-6637, --, --, --
